"id","parent_comment_id","shortcode","text","created_at","username","likes","comment_count"
"18092058301132666","17925024571365519","B8gz4hfnsXx","@nikegolf please pick me i was all over it",1582902109,"rozzzell","",""
"17925024571365519",,"B8gz4hfnsXx","Do the Jordan’s drop at midnight or when?",1582810574,"rozzzell","",3
"18129865567015702",,"B8gz4hfnsXx","Nice!!!",1583171309,"hillsdalegolf","",""
"18090040621149914",,"B8gz4hfnsXx","hello..i am writer and player amateur from Buenos Aires Golf Club...Argentina...in my new book that Lifesongolf...my dream this go Scotland for finish this book...you have contact o you give me favor for this?anything...Slainte ...ah and i teacher golf in my city @nikegolf",1583791081,"facudelprinobartolomeo","",""
"17944269142327468","17850461518920914","B8gz4hfnsXx","@theinitiated1 Definitely a great looking polo! I’d definitely rock that with the black on white Alfa 1st edition 🧢",1584025750,"alfagolfco","",""
"17850461518920914",,"B8gz4hfnsXx","Sweet polo! Would look great with a 🐺 logo @alfagolfco",1584024613,"theinitiated1",1,1
"17848459771943452",,"B8gz4hfnsXx","💜❤️",1584095492,"mani._.ad","",""
"17859402223749322",,"B8gz4hfnsXx","Awesome 👌",1584138222,"elitepromoinc","",""
"17856838876823720",,"B8gz4hfnsXx","start earning from a legitimate site Register and deposit into your wallet while It start generating bitcoin increase with an immediate withdraw BLOCKCHAIN. ComDo you know you can earn up too $4000 btc weekly and $500 btc daily DM now and start earning WhatsApp +15125932209",1584314811,"rod_remmy246","",""
"17859080929810365",,"B8gz4hfnsXx","I have become debt free ever since I started my trade with Mrs Jessica and I have made over $13000 in just less than 2 weeks and more still coming inall thanks to Mrs Jessica . You can reach her @Jessica_automated",1584471562,"murphyjames7798","",""
"17876192890597659",,"B8gz4hfnsXx","I believe in binary option when I came across the testimony of a manwho traded with @marian.wilson001 and became successfulso I decided to take the risk and I investin a week time I earned allot of profitI will advise others to trade with her.",1584987667,"joefrank201","",""
"18006690634282660",,"B8gz4hfnsXx","🌈",1585700660,"joni_harisson","",""
"17923918936341291",,"B4NZcLbnjdv","Team Nike For Life🔥🔥🔥🔥🔥🔥",1572367832,"kmoors0",1,""
"17868193423517300","18061264882198553","B4NZcLbnjdv","@jpc441989 parece q te han preguntado a tí para ver q poner en el vídeo 😋 🌵😍",1572368906,"anukilandia",1,""
"18061264882198553",,"B4NZcLbnjdv","@anukilandia golf nike y cactus... 😍",1572368020,"jpc441989",1,1
"17846131576725759",,"B4NZcLbnjdv","🌵 🌵🌵🌵🌵",1572368030,"ninjamike510","",""
"17848396591701746",,"B4NZcLbnjdv","🤣",1572368335,"micron.milled","",""
"17863710013529702",,"B4NZcLbnjdv","WoW✨🌵",1572368388,"stephyouverture","",""
"18078978775190276",,"B4NZcLbnjdv","🔥🔥🔥🔥🔥🏆🏆🏆",1572368447,"jonnymacgolf","",""
"17917011748357854",,"B4NZcLbnjdv","😄 🌵",1572369456,"maka.golf","",""
"17915809039360589",,"B4NZcLbnjdv","Innovation right here. Love it!",1572369544,"barputt","",""
"18092320507097695",,"B4NZcLbnjdv","Marana AZ*",1572370601,"gregcrosta","",""
"17916835249358890",,"B4NZcLbnjdv","@bkmaaan42 🤭",1572372901,"tgrantolini",1,""
"17886528649436273",,"B4NZcLbnjdv","Shouldve brought the button down back",1572379535,"jaydubble","",""
"17902592572378623",,"B4NZcLbnjdv","Rory‼️",1572379562,"thefeature91","",""
"17908119244372365",,"B4NZcLbnjdv","@joannshiner remember this? 😆",1572384237,"nikoleraab","",""
"17843413723760592",,"B4NZcLbnjdv","Awesome illustrations! 🙌🏽😊",1572398565,"hand_mayde","",""
"18105742846069312",,"B4NZcLbnjdv","Great design work and presentation! superb! 👍🏼 @nikegolf",1572398697,"byhowsung","",""
"17898101005395224",,"B4NZcLbnjdv","@rorymcilroy facial expression when that happened was the funniest thing I can remember seeing! Shoulders up and all! 🤣🤣🤣🤣",1572402032,"roryblaklroy","",""
"17872128370495198",,"B4NZcLbnjdv","Love it",1572402515,"engstromfarmmama","",""
"17890769842424427",,"B4NZcLbnjdv","I'm getting mine!. Love this pattern.",1572415121,"ericpeet","",""
"17882783353444705",,"B4NZcLbnjdv","@mattwilko new polo for ya",1572421502,"markfknight","",""
"18109147792025869",,"B4NZcLbnjdv","@rorymcilroy The poor guy got out of there in a pinch 😂😂",1572438657,"danperretta","",""
"18111729394016709",,"B4NZcLbnjdv","Best brand 'til now",1572446075,"sbaragliaemiliano",1,""
"18091259386105872",,"B4NZcLbnjdv","🤙🏻👍",1572463094,"mrdavidg723","",""
"18035986717223351","18110590159048805","B4NZcLbnjdv","@plstarn Blatant plug but we sell it",1572518532,"function18","",""
"18110590159048805",,"B4NZcLbnjdv","WHY THE FUCK WE CANT HAVE ANYTHING IN CANADA? THIS SHIT'S NOT EVEN ON THE WEBSITE",1572477162,"plstarn",1,1
"17850737767665585",,"B4NZcLbnjdv","@unruhjones",1572480874,"shoezeum",1,""
"17884913620435933","18084234943124969","B4NZcLbnjdv","@bradfowlergolf We're happy to help Brad. Feel free to visit our 'Contact Us' page on Nike.com and our athletes will be waiting to help.",1572609220,"nikegolf","",""
"18084234943124969",,"B4NZcLbnjdv","Can u text me I need to tell u guys something",1572589818,"_bradfowler_","",1
"17847862393723046",,"B4NZcLbnjdv","😎⛳️",1572638068,"nikejuniorgolfcamps",2,""
"17927372254336312",,"B4NZcLbnjdv","Stop looking for who will give you free money and Btc. Bitcoin is very valuable and nobody will give it out for free. with Forex trading and Bitcoin Minning you can be earning about $3500. The key is a good broker like crypto finance and good knowledge/Skills together with good start up Funds. You can do it yourself. Open a trading account & Start earning today. Inbox for details @kirklandb.s",1572704474,"georgelindap","",""
"17859309727585697",,"B4NZcLbnjdv","What is the possibility that the collection with @xxxibgdrgn is available in Mexico? ... (G-Dragon's PEACEMINUSONE x Nike Air Force 1 ‘07 ""Para?Noise"" Surface) @nike",1572755457,"ledger_veritas","",""
"17879983528476414",,"B4NZcLbnjdv","🔻🔺🔻™️🏁🏁🏁",1574977575,"ba7anc8",1,""
"17848544281744756",,"B4NZcLbnjdv","👌",1575027597,"mick.visser","",""
"17857109734660574",,"B4NZcLbnjdv","Love this animation work 🤙",1576430160,"lieandloft","",""
"17844667939879884",,"B4NZcLbnjdv","👌",1578428677,"glovesareon","",""
"17864304568533972","17849188552705260","B4iD0mQnLXW","@steveleeca ❤️",1573528892,"kim_furg038","",""
"17849188552705260",,"B4iD0mQnLXW","⚡️⚡️",1573060930,"steveleeca",2,1
"17903551111378533",,"B4iD0mQnLXW","‬‏‪مريت⇠متفاعل↵²⁴ساعة↶²⁴😊😊🥀",1573061020,"fcsi1",1,""
"18112159198056296",,"B4iD0mQnLXW","이쁘닷!",1573061371,"okzehuan",1,""
"18029026813235725",,"B4iD0mQnLXW","Castagne e t-shirt ✨",1573061468,"stephyouverture",1,""
"17935021759317921",,"B4iD0mQnLXW","Does it come with the grass?",1573061549,"zamundajer",1,""
"17861061061572733",,"B4iD0mQnLXW","@bryce_lindsay21",1573061752,"joey_jump","",""
"17871855592500822","18039468145213992","B4iD0mQnLXW","@nanonanin jajaja parece de dj nano",1573062075,"rafagrinberg","",""
"17932559101322196","18039468145213992","B4iD0mQnLXW","@rafagrinberg es de golf igir haha",1573066012,"thesoloiistoficial","",""
"18039468145213992",,"B4iD0mQnLXW","@rafagrinberg",1573062006,"thesoloiistoficial","",2
"17853228652631878",,"B4iD0mQnLXW","Why not release a new design? Already have the old one.",1573062129,"kylejo11",4,""
"17877135634471491",,"B4iD0mQnLXW","@matthew_wolff5",1573062413,"kade__scott","",""
"17843313697783434",,"B4iD0mQnLXW","@mcurch",1573062766,"zwender",1,""
"17995402828279782",,"B4iD0mQnLXW","rory jumping cactus? 🌵",1573064138,"codyquentin",1,""
"17859088342591340",,"B4iD0mQnLXW","Y'ALL KNOW MY SHIRT SIZE.. HOOK ME 👍🎉",1573064494,"scapesrus",2,""
"18028634773232305",,"B4iD0mQnLXW","@ckalinec need",1573067927,"masonhaught",1,""
"17849302135708389","17855294998619093","B4iD0mQnLXW","@wannmohammadafif beghape ghege?",1573116701,"wanandi_wanandak","",""
"17903455426378125","17855294998619093","B4iD0mQnLXW","@wanandi_wanandak tak ade pulak di pasang de harge hahaha",1573121160,"wannmohammadafif","",""
"17855294998619093",,"B4iD0mQnLXW","Beli satu cocok nampaknye ni kalau pak andi makai 😂 @wanandi_wanandak",1573068814,"wannmohammadafif","",2
"17875610752468374",,"B4iD0mQnLXW","@andrewd195 🤣",1573069223,"lauraimc",1,""
"18112794343030883",,"B4iD0mQnLXW","🌵☀️",1573069581,"torywilliam",1,""
"18078772735138262",,"B4iD0mQnLXW","@andrespinosa_  those damn pokies",1573071054,"ashleeyespinosa",1,""
"17879398696461960",,"B4iD0mQnLXW","👍🏽",1573071372,"xcochise",1,""
"18113705230055666","17853170482644218","B4iD0mQnLXW","@m_w_kent 😂",1573077168,"dimerwvu","",""
"17853170482644218",,"B4iD0mQnLXW","@dimerwvu",1573075061,"m_w_kent","",1
"18037715956222669","17879053105459321","B4iD0mQnLXW","@tiger_linez it's on the sleeve... in white... so you can't see it. 😂",1573140698,"dysuxatgolf","",""
"17879053105459321",,"B4iD0mQnLXW","Put the swoosh back on the font of the shirts especially the TW polos refuse to buy another until you do!!!",1573082243,"tiger_linez",2,1
"17846064196743236",,"B4iD0mQnLXW","❤️💯👏",1573101248,"carlarmstrong3175",1,""
"17899116883401748",,"B4iD0mQnLXW","🅁🄴🄼🄰🅁🄺🄰🄱🄻🄴👏🏻",1573121812,"financial.mentor","",""
"17919158053355852","17917839418358928","B4iD0mQnLXW","@adamvp1 yeah nice that!",1573125751,"g_j_d86","",""
"17917839418358928",,"B4iD0mQnLXW","@g_j_d86 this is a bit of you mate for the summer",1573122007,"adamvp1","",1
"17873405329493186",,"B4iD0mQnLXW","Pretty fresh tbh",1573137473,"jdaugherty32","",""
"17899140643394001",,"B4iD0mQnLXW","God must really hate Arizona for creating cacti and putting them all over that state. 😂",1573140650,"dysuxatgolf","",""
"18100098277079410",,"B4iD0mQnLXW","🗑",1573171497,"s_altizer","",""
"17865067423529922",,"B4iD0mQnLXW","❤️❤️❤️",1573176103,"rosamaria78780","",""
"17895982282408924",,"B4iD0mQnLXW","@hop20",1573180446,"britannhop","",""
"18074070826155186",,"B4iD0mQnLXW","@jaime_reyes99 🌵",1573194185,"emattin21","",""
"18073668388155585","17856827272608567","B4iD0mQnLXW","@georgecorns 😂😂😂😂😂",1573223198,"andrusjordan","",""
"17856827272608567",,"B4iD0mQnLXW","@andrusjordan",1573222657,"georgecorns",1,1
"17923787254342193",,"B4iD0mQnLXW","This is cool",1573312434,"simsulated","",""
"18107850667069243",,"B4iD0mQnLXW","When you have the right source you’d definitely make it in Life.my trade started improving since I met @christian.brooks_fx I invested $500 and Got $5200 within 7daysI promised to share the good news about Forex & Bitcoin investment so to be part of his platform with @christian.brooks_fx  he is superb when it comes to forex trading and bitcoin investment",1573595478,"woods_phill","",""
"17900250871398222",,"B4iD0mQnLXW","We would love to feature you in our interactive magazine December issue for our holiday gift guide and our podcast. Who would be the right person to contact?",1573867830,"happyhourlifestyleshow","",""
"17851001524697768",,"B4iD0mQnLXW","Can u follow me",1574008744,"ervinthegoat",1,""
"17858538328612280",,"B4iD0mQnLXW","@cwinter8889  i want one haha",1574189646,"s_deam","",""
"17867667775534198",,"B4iD0mQnLXW","😍😍",1574690070,"the_h.o.f","",""
"17974310653289759",,"B4iD0mQnLXW","❤️❤️",1575492237,"aylinkrtsss","",""
"18085276003083633",,"B4iD0mQnLXW","Why waste your time on Monthly Salary when you can make up to $3550 within a weekyou don’t send money to anyoneask me How?",1576202297,"forex_bitcoin_miner","",""
"17847173572713850",,"B4JFbINHNvD","Paulie co' Bill Cosby a 8 anni ;) favolosi",1572248135,"sbaragliaemiliano","",""
"18109327270052529",,"B4JFbINHNvD","the greatest to ever pick up a club.",1572249648,"a.m.g_87","",""
"18077471629133497",,"B4JFbINHNvD","Phenomenal",1572250621,"spanishhands72","",""
"17847498619701823",,"B4JFbINHNvD","Goosebumps 💙",1572251754,"austriagolf",1,""
"17892594673413034",,"B4JFbINHNvD","Follow me @gym__production 🔥🔥🙏💪🙏💪💪📸🔥🔥📸❤️📸🔥💪🙏💪🔥",1572253469,"gym.worriers",1,""
"17870722474498104",,"B4JFbINHNvD","GOAT",1572255286,"adripalacios9","",""
"17867503657506954",,"B4JFbINHNvD","Chills",1572259024,"kimejh31","",""
"17862786994555373",,"B4JFbINHNvD","This picture is legendary.",1572262394,"dr.fbm","",""
"17855253745607400",,"B4JFbINHNvD","@scottthompson87",1572263784,"glenn_thompson17",1,""
"17922365047344555",,"B4JFbINHNvD","@jkdun82",1572263965,"c.bickgolf",1,""
"18071986720147742",,"B4JFbINHNvD","Amazing!",1572263989,"juliefrist","",""
"17851887715638132",,"B4JFbINHNvD","Full circle",1572265088,"weattabix_06","",""
"17870590414500485",,"B4JFbINHNvD","@benlukehart",1572265425,"sirmattthew",1,""
"17872579306484572",,"B4JFbINHNvD","👏",1572266216,"gittinuntawong","",""
"17855226112612139",,"B4JFbINHNvD","Priceless👊🏻",1572267329,"jinthatcher","",""
"17880206353454512",,"B4JFbINHNvD","⛳️⛳️",1572267364,"jinthatcher","",""
"18002136103265753",,"B4JFbINHNvD","👏👏👏👏👏👏",1572268372,"just_a_traveling_man","",""
"18003134857267278",,"B4JFbINHNvD","@dakshhvora",1572268722,"senunu_14",1,""
"17919120415353994",,"B4JFbINHNvD","Get me GOAT",1572270913,"eliv0907","",""
"18028659895239368",,"B4JFbINHNvD","She only wants me for mah pimp juice @danny__dangles",1572271916,"nhojwilliams6",1,""
"17843000185765206",,"B4JFbINHNvD","Amazing",1572275289,"thewinstoncollection","",""
"18060607279196911","17844737473739882","B4JFbINHNvD","@fredo_rc c'est toi ça non ?? 😂😂",1572276191,"emmanuelle97435",1,""
"17893066132412381","17844737473739882","B4JFbINHNvD","@emmanuelle97435 sabine a dit pareil’",1572297490,"fredo_rc","",""
"18111213928050351","17844737473739882","B4JFbINHNvD","@fredo_rc 😂😂😂 tu rêvais même pas de golf à cet âge-là !!! 😉",1572299685,"emmanuelle97435",1,""
"17844737473739882",,"B4JFbINHNvD","@emmanuelle97435 il ressemble à qui?!",1572275736,"fredo_rc","",3
"17849093752686512",,"B4JFbINHNvD","👏👏👏👏👏👏👏👏",1572275924,"josedantegarcia1","",""
"17844778696737352",,"B4JFbINHNvD","Wow - dare to dream! ❤️❤️Thanks for the memory Tiger.",1572276182,"thehallgirlzgolf","",""
"17846003194731203",,"B4JFbINHNvD","🙌",1572278137,"sunsocialco","",""
"17855322748614881",,"B4JFbINHNvD","The kid ain’t done yet!",1572279652,"icemanj365","",""
"17851972015640652",,"B4JFbINHNvD","Great photo...",1572281322,"fourteen_sticks","",""
"17897746723395708",,"B4JFbINHNvD","Two legends. One photo.",1572283327,"golfgalaxy","",""
"18068365969162472",,"B4JFbINHNvD","A true LEGACY ...",1572285940,"legacygivesback","",""
"17851928545648908",,"B4JFbINHNvD","Nice Picture 👌",1572286601,"ashok_sindhu1983","",""
"17854038535626377",,"B4JFbINHNvD","you wouldn’t think nike would post this since he’s drinking with a plastic straw",1572290687,"andrewweinstein_","",""
"17862836401556805",,"B4JFbINHNvD","Big plastic straw user",1572290993,"gate_opener_31","",""
"17842638931767941",,"B4JFbINHNvD","👏🏾👏🏾👏🏾😮",1572298027,"bchbois","",""
"17982282172285876",,"B4JFbINHNvD","Absolutely loved this",1572298541,"stevenbradley043","",""
"17865219148520582",,"B4JFbINHNvD","Who would have guessed? Amazing.",1572306975,"mikekojima","",""
"17982402190285948",,"B4JFbINHNvD","@ryansilipino should we make this our new backgrounds",1572308905,"2shanezzzzzzz",1,""
"17857603480579748",,"B4JFbINHNvD","Thanks to Mr Harrison tallman  for educating me on investing in BITCOIN and FOREX.i was  scared at first to make an investment but after much thought i went Ahead with it.And i made $5000 weekly more than my monthly salary from bitcoin in just 1 week off investing with him.Thank you sir @forex_mogul",1572308982,"053blockboy","",""
"18079574983140114",,"B4JFbINHNvD","What a kid",1572309728,"tedwards_22","",""
"18073386412151871",,"B4JFbINHNvD","pretty cool",1572310233,"gunnarthorpe","",""
"17859903469573831",,"B4JFbINHNvD","Tiger “82 ain’t nothin hold my coke”",1572311227,"adambillmeyer","",""
"17931264076322826",,"B4JFbINHNvD","@dlobb28 Dave tiger as a young grasshopper taking notes from one of the greats",1572313511,"gullo_3","",""
"17897730928397292",,"B4JFbINHNvD","Amazing picture",1572313838,"bluejacketfan25","",""
"17855413597611481",,"B4JFbINHNvD","# 82 & counting 👍🏻",1572319387,"v_tassone","",""
"17866741795517728",,"B4JFbINHNvD","What a great pic  decades later!!!!",1572321111,"jimmc3219","",""
"17969315272293294",,"B4JFbINHNvD","Kid with a crazy dream & some Coke.",1572338828,"beansabovethefrank","",""
"17921485294337874",,"B4JFbINHNvD","@paleguylol",1572378442,"ashlynturnerat",1,""
"17848309717714154",,"B4JFbINHNvD","👏👏",1572383806,"clr8892018","",""
"17870510743495625",,"B4JFbINHNvD","Legendary.",1572385085,"b36reed","",""
"17857131622603455",,"B4JFbINHNvD","Is this the only picture that nikegolf post after 20+ years of working together with the goat for his 82nd win??? The others post tons of photos...",1572393387,"indratop","",""
"17844982099814481",,"B4JFbINHNvD","👉🏻 @the.oneofus ☺️🤝",1574413216,"the_oneofus","",""
"17867290705599236",,"B7bpcIInXkq","👎",1579313212,"vanessavandyken","",""
"17874093775526958",,"B7bpcIInXkq","That is so dope!",1579313313,"beaung",1,""
"18005006173276932",,"B7bpcIInXkq","What the fuck Nike Golf",1579313778,"colinxsnyder",3,""
"18124834390043932",,"B7bpcIInXkq","Is this a joke? Looks horrendous",1579316894,"j_e_howard",4,""
"17860079074668054",,"B7bpcIInXkq","💩💩💩",1579317625,"mick.mcqueen",3,""
"17859507811689597",,"B7bpcIInXkq","❤️💯👏",1579317928,"carlarmstrong3175",3,""
"17896632430435596",,"B7bpcIInXkq","sold out  ㅜㅜ",1579318649,"bboksil","",""
"17908742875395888",,"B7bpcIInXkq","Wow so bold so daring this is what gold needs......",1579319348,"hundosssssssssss","",""
"17854339237741617","17872633408549027","B7bpcIInXkq","@647.836.8546 so much swag",1579325141,"get_that_jawn_rn","",""
"17872633408549027",,"B7bpcIInXkq","@get_that_jawn_rn peep the swag",1579319387,"647.836.8546",1,1
"17843097304930971",,"B7bpcIInXkq","🤢",1579323396,"njcostello","",""
"17918242858374575",,"B7bpcIInXkq","🤡",1579325650,"ob1thestogie",1,""
"18124982914055857",,"B7bpcIInXkq","真tm.....",1579328739,"jones_yo","",""
"18084635305178402",,"B7bpcIInXkq","Oh goodness. Should have worn one more",1579329337,"haleiwa18","",""
"17908414618395154",,"B7bpcIInXkq","Only rules that say that are places that won’t be around twenty years from now.",1579329638,"seanyboland","",""
"17854181263747985",,"B7bpcIInXkq","These shoes - Why? I love Nike shoes designs until now.. Sorry Nike these are not pretty 🙈",1579331847,"martinastrup",1,""
"17858513224708481",,"B7bpcIInXkq","Golfers have the best drip. 🔥🔥🔥",1579335181,"jayden_petrillo","",""
"18123527869062106",,"B7bpcIInXkq","The art director for his should be fired. Such a pretty girl and good concept terrible execution and edit",1579335193,"thealbatrossclub","",""
"17912974153381706",,"B7bpcIInXkq","🤮🤮🤮",1579335340,"thostey","",""
"17847606511844932",,"B7bpcIInXkq","Who’s grandma is this",1579336788,"mrmurfman","",""
"17858048485722965",,"B7bpcIInXkq","@tgsheffield 👀",1579341749,"etgriff","",""
"18126362587030376",,"B7bpcIInXkq","@druce17 jesus",1579341766,"etgriff",1,""
"17865869872612932",,"B7bpcIInXkq","Nike do u care? Denim restricts movement. Push the barriers of convention for sure but don’t be stupid as you try to be cool 💤",1579342274,"dinglewalter","",""
"18085159414144737",,"B7bpcIInXkq","Yeah but where’s her “tank-top”.?😉💥⛳️😂🤷‍♂️",1579349674,"cjordan0312","",""
"17854828726744807",,"B7bpcIInXkq","Don’t miss the all seeing eye. Gross.",1579350584,"rbdonalds","",""
"17843140561928358",,"B7bpcIInXkq","Never forget Kaepernick",1579354371,"edvent09",1,""
"17852421463793923",,"B7bpcIInXkq","I refuse to spend a dime on a Nike product.",1579359444,"garycarter605","",""
"17898685495430991",,"B7bpcIInXkq","What in the fuck is this?",1579359449,"jrob_1218","",""
"17860217386679346","17870295802575705","B7bpcIInXkq","@mjkeogh13 bruh",1579389865,"andy.jarvis","",""
"17870295802575705",,"B7bpcIInXkq","@andy.jarvis 🔥",1579369104,"mjkeogh13","",1
"17858759398703258","18100476793114173","B7bpcIInXkq","@shane14oneill 👌🏼",1579388074,"jmcshane64","",""
"18100476793114173",,"B7bpcIInXkq","@jmcshane64 👀",1579388026,"shane14oneill",1,1
"17889957202460311",,"B7bpcIInXkq","🌹❤️💝",1579391458,"financial.mentor","",""
"17852977528764954",,"B7bpcIInXkq","sup?",1579399885,"grant.m0",2,""
"17844113332924841",,"B7bpcIInXkq","Won’t be shopping for golf attire at Nike.  Awful.",1579402632,"samandannie","",""
"17912315827381884",,"B7bpcIInXkq","🗑",1579412587,"winners_on1y","",""
"17844157072903888",,"B7bpcIInXkq","Fucking dumb",1579414643,"ncjordan21","",""
"18089934673187972",,"B7bpcIInXkq","They are the ugliest golf shoes i i ever seen",1579429074,"richardsonstu","",""
"17934416440339507",,"B7bpcIInXkq","Why is there a Talormade M5 driver in the background?",1579436384,"golfmadlad","",""
